"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","red","frc179","frc108","frc5410","119","16","31","Docked","Level","48","68","Docked","Level","4"
"2","11","blue","frc695","frc4065","frc179","136","24","45","None","Level","49","71","None","Level","4"
"3","16","blue","frc79","frc179","frc59","78","9","12","None","Level","35","41","Docked","NotLevel","2"
"4","20","red","frc9040","frc744","frc179","57","9","20","Docked","NotLevel","12","32","Docked","Level","1"
"5","25","red","frc5557","frc179","frc2641","89","12","23","Docked","NotLevel","24","46","Park","Level","3"
"6","33","blue","frc6686","frc8791","frc179","49","6","21","Docked","Level","6","28","Park","Level","1"
"7","39","red","frc179","frc3173","frc8817","107","15","26","Docked","NotLevel","46","66","Docked","Level","3"
"8","44","blue","frc179","frc7652","frc2152","100","12","30","Docked","Level","25","45","None","Level","3"
"9","48","red","frc179","frc4206","frc7500","121","12","30","None","Level","51","71","Docked","Level","3"
"10","54","blue","frc7833","frc179","frc8104","97","6","17","Docked","NotLevel","43","65","None","Level","1"
"11","62","blue","frc1523","frc348","frc179","99","18","33","Docked","Level","10","32","Docked","Level","3"
"12","65","red","frc3932","frc179","frc1744","65","15","26","Docked","NotLevel","14","34","Docked","Level","3"
