"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","blue","frc957","frc997","frc3674","99","13","30","None","NotLevel","18","40","Park","Level","3"
"2","11","blue","frc3674","frc4089","frc2811","145","12","33","None","Level","53","75","Docked","Level","3"
"3","15","red","frc4043","frc1425","frc3674","119","15","32","None","NotLevel","42","72","Docked","Level","3"
"4","21","red","frc3674","frc847","frc6343","79","12","21","None","Level","18","48","Docked","Level","3"
"5","25","red","frc7034","frc3674","frc2550","113","12","26","Docked","NotLevel","42","72","Docked","Level","3"
"6","31","red","frc4692","frc1432","frc3674","98","15","29","None","NotLevel","24","54","None","Level","3"
"7","34","red","frc2635","frc3674","frc3636","111","12","23","Docked","NotLevel","46","68","Docked","Level","4"
"8","37","red","frc2898","frc2990","frc3674","116","12","26","None","NotLevel","45","65","Park","Level","2"
"9","44","red","frc3674","frc2374","frc4060","111","15","33","None","Level","19","39","Park","Level","3"
"10","47","blue","frc3674","frc5975","frc3636","112","9","15","None","Level","40","70","Docked","Level","1"
"11","53","blue","frc753","frc3674","frc1359","112","18","36","None","Level","38","46","Docked","NotLevel","2"
"12","60","blue","frc5468","frc3674","frc1540","130","18","39","None","Level","44","66","Docked","Level","4"
