"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","blue","frc957","frc997","frc3674","99","13","30","None","NotLevel","18","40","Docked","Level","3"
"2","9","blue","frc997","frc2635","frc1432","83","6","18","Docked","Level","15","45","Docked","Level","1"
"3","13","red","frc2374","frc3673","frc997","98","6","27","Docked","Level","39","61","Docked","Level","1"
"4","16","blue","frc1359","frc997","frc2811","102","15","33","None","Level","29","59","Docked","Level","3"
"5","22","red","frc3636","frc2733","frc997","112","15","36","Docked","Level","39","61","Docked","Level","1"
"6","27","red","frc2990","frc5468","frc997","120","9","30","None","Level","48","70","Docked","Level","4"
"7","34","blue","frc997","frc6465","frc3024","83","9","27","Docked","Level","19","41","Docked","Level","1"
"8","39","red","frc997","frc6343","frc4043","100","6","27","Docked","Level","23","53","Docked","Level","2"
"9","43","blue","frc7034","frc997","frc4692","115","12","33","Docked","Level","27","57","Docked","Level","4"
"10","48","red","frc997","frc1425","frc4060","114","12","30","Docked","Level","29","59","Docked","Level","4"
"11","55","blue","frc5975","frc997","frc7034","162","15","36","Docked","Level","22","44","Docked","Level","4"
"12","60","red","frc2471","frc2550","frc997","97","3","21","Docked","Level","39","61","Docked","Level","1"
