"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","red","frc2642","frc4534","frc9042","100","12","33","Docked","Level","44","52","Docked","NotLevel","2"
"2","9","blue","frc8738","frc8205","frc2642","94","15","36","Docked","Level","29","43","None","Level","2"
"3","13","red","frc2642","frc5190","frc4816","87","7","24","Docked","NotLevel","26","48","Park","Level","3"
"4","19","red","frc5518","frc3822","frc2642","99","6","27","Docked","Level","34","40","Docked","NotLevel","0"
"5","27","blue","frc7715","frc2642","frc3737","57","9","27","Docked","Level","21","25","Docked","NotLevel","0"
"6","32","blue","frc3229","frc2642","frc6502","106","12","30","Docked","Level","39","61","Docked","Level","3"
"7","37","blue","frc2642","frc6729","frc7270","86","6","24","Docked","Level","30","52","Park","Level","3"
"8","40","red","frc6894","frc9296","frc2642","89","0","18","Docked","Level","34","56","Docked","Level","3"
"9","45","blue","frc435","frc2642","frc6240","89","9","27","Docked","Level","30","52","Docked","Level","3"
"10","50","blue","frc7763","frc2642","frc9297","116","15","36","Docked","Level","33","55","None","Level","3"
"11","58","red","frc4828","frc7443","frc2642","129","6","24","Docked","Level","53","75","Park","Level","3"
"12","64","red","frc2642","frc9032","frc8757","94","9","30","Docked","Level","37","59","Docked","Level","3"
