"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","red","frc6512","frc6894","frc435","32","4","13","None","Level","11","19","Park","NotLevel","0"
"2","9","red","frc6512","frc3229","frc4816","68","13","19","None","Level","17","29","None","Level","0"
"3","13","blue","frc3822","frc8205","frc6512","41","7","10","None","Level","15","21","Docked","Level","0"
"4","21","blue","frc6512","frc2640","frc5190","90","10","28","None","Level","22","42","Park","Level","3"
"5","24","blue","frc8738","frc6512","frc7763","75","10","16","None","Level","29","49","None","Level","2"
"6","31","red","frc7715","frc6214","frc6512","58","7","18","None","NotLevel","13","35","Docked","Level","1"
"7","37","red","frc9297","frc6502","frc6512","77","10","28","None","Level","17","39","None","Level","1"
"8","40","blue","frc6512","frc8757","frc6729","59","4","10","None","NotLevel","17","39","None","Level","0"
"9","44","blue","frc4534","frc9198","frc6512","48","7","18","None","NotLevel","16","20","Park","NotLevel","0"
"10","49","red","frc5518","frc6512","frc3336","75","10","28","None","Level","20","42","None","Level","3"
"11","54","blue","frc4828","frc6512","frc5607","48","7","22","None","Level","15","21","Docked","NotLevel","0"
"12","61","blue","frc9296","frc6512","frc3737","67","4","18","None","NotLevel","22","32","Park","Level","0"
