"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc2537","frc888","frc5549","95","15","30","None","Level","28","50","Docked","Level","3"
"2","7","blue","frc1418","frc7886","frc5549","60","9","15","None","Level","20","40","Docked","Level","2"
"3","13","red","frc5549","frc5115","frc4821","86","3","21","None","Level","28","50","Park","Level","3"
"4","19","red","frc5549","frc2914","frc8197","52","6","12","None","NotLevel","25","35","Docked","Level","0"
"5","28","blue","frc2186","frc5549","frc5830","48","0","3","None","Level","34","40","Docked","NotLevel","0"
"6","34","blue","frc1719","frc5549","frc116","102","18","32","Docked","NotLevel","33","55","Park","Level","3"
"7","41","red","frc5549","frc3793","frc2849","89","12","33","None","Level","19","41","None","Level","1"
"8","46","red","frc5549","frc4541","frc2199","113","12","30","None","Level","49","63","Docked","NotLevel","2"
"9","52","red","frc6326","frc1629","frc5549","123","18","36","None","Level","37","57","Docked","Level","3"
"10","57","red","frc3748","frc2421","frc5549","67","12","27","None","Level","13","35","Docked","Level","1"
"11","62","red","frc9072","frc5549","frc8514","64","10","25","Docked","Level","23","29","Park","NotLevel","0"
"12","67","blue","frc1727","frc5549","frc7770","125","22","40","None","Level","43","65","Docked","Level","3"
