"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","blue","frc116","frc1418","frc614","115","12","30","None","Level","48","70","Park","Level","3"
"2","8","red","frc614","frc7770","frc2186","61","4","10","None","Level","26","36","Docked","NotLevel","0"
"3","14","red","frc2914","frc6863","frc614","62","4","22","Docked","Level","18","40","Park","Level","1"
"4","19","blue","frc614","frc3793","frc5338","136","13","31","Docked","Level","34","56","Docked","Level","3"
"5","25","blue","frc614","frc1727","frc2377","106","18","29","None","NotLevel","40","62","Docked","Level","3"
"6","32","red","frc8726","frc614","frc8197","108","6","24","Docked","Level","37","59","Docked","Level","4"
"7","37","blue","frc5115","frc614","frc7886","98","12","23","Docked","NotLevel","21","43","Docked","Level","3"
"8","43","blue","frc614","frc1719","frc8514","73","14","22","Docked","NotLevel","19","41","Docked","Level","1"
"9","49","red","frc4821","frc3748","frc614","87","10","25","None","Level","20","42","Park","Level","3"
"10","58","red","frc4541","frc614","frc2849","98","15","33","None","Level","35","45","Docked","Level","3"
"11","64","red","frc888","frc614","frc686","127","18","36","None","Level","44","66","Park","Level","4"
"12","71","blue","frc9072","frc6326","frc614","87","10","31","Docked","Level","19","41","Docked","Level","3"
