"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","red","frc5136","frc1836","frc8005","46","6","24","Docked","Level","10","22","Park","Level","0"
"2","15","blue","frc3759","frc4481","frc5136","105","12","30","None","Level","33","55","Docked","Level","4"
"3","20","red","frc2813","frc4160","frc5136","64","15","15","None","Level","17","39","Docked","Level","0"
"4","28","red","frc5136","frc599","frc7327","60","12","20","Docked","NotLevel","15","35","Docked","Level","1"
"5","37","blue","frc8006","frc5136","frc1138","84","6","24","Docked","Level","10","40","Park","Level","1"
"6","46","red","frc7130","frc5136","frc1891","90","15","33","Docked","Level","25","47","None","Level","3"
"7","53","red","frc399","frc5136","frc4270","78","12","20","Docked","NotLevel","21","43","Park","Level","3"
"8","61","blue","frc5136","frc3880","frc1388","75","6","24","None","Level","16","36","Docked","Level","1"
"9","66","blue","frc6764","frc5274","frc5136","50","4","22","None","Level","13","23","Docked","Level","0"
