"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","red","frc3933","frc5705","frc3354","49","0","12","None","Level","15","27","None","Level","2"
"2","11","blue","frc4010","frc4735","frc5705","78","0","15","None","Level","23","43","Docked","Level","3"
"3","16","red","frc5705","frc5948","frc5696","48","4","19","None","Level","7","29","Docked","Level","3"
"4","21","blue","frc4723","frc4371","frc5705","46","3","6","None","Level","10","30","Docked","Level","0"
"5","24","blue","frc5705","frc4731","frc4355","34","0","3","None","Level","12","16","None","NotLevel","0"
"6","29","red","frc5705","frc6647","frc5716","49","6","9","None","Level","15","25","None","NotLevel","0"
"7","35","blue","frc5705","frc9053","frc6106","47","0","15","None","Level","15","27","Park","Level","0"
"8","39","blue","frc3158","frc5705","frc3527","56","0","3","None","NotLevel","18","38","None","Level","2"
"9","46","red","frc5312","frc8291","frc5705","23","3","9","None","Level","4","14","None","Level","0"
"10","52","blue","frc3478","frc6348","frc5705","68","10","28","None","Level","15","35","Docked","Level","3"
"11","61","red","frc6170","frc5705","frc3794","67","3","6","None","NotLevel","17","39","Docked","Level","2"
"12","65","red","frc9065","frc5705","frc3472","32","0","6","None","Level","9","21","Docked","Level","0"
