"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc3472","frc6647","frc5887","73","6","18","None","Level","11","21","Docked","NotLevel","2"
"2","7","red","frc5696","frc5716","frc5887","53","6","21","None","Level","17","27","Docked","Level","0"
"3","12","blue","frc9065","frc5887","frc3527","37","6","9","None","Level","13","23","Docked","Level","0"
"4","20","blue","frc5887","frc9053","frc3794","44","3","15","None","Level","4","24","Docked","Level","1"
"5","27","blue","frc4371","frc3478","frc5887","86","4","15","None","NotLevel","29","51","Docked","Level","3"
"6","33","blue","frc9118","frc5887","frc4723","65","3","9","None","Level","19","41","None","Level","2"
"7","37","blue","frc5312","frc2283","frc5887","81","11","22","None","NotLevel","12","24","Docked","Level","2"
"8","40","red","frc6606","frc5887","frc7102","73","3","9","None","Level","17","37","None","Level","2"
"9","49","red","frc6647","frc5887","frc3158","106","12","30","None","Level","26","46","Docked","Level","4"
"10","52","red","frc5887","frc6106","frc3354","41","4","7","None","Level","15","29","Docked","Level","0"
"11","58","red","frc5887","frc9282","frc5948","67","11","29","None","Level","19","23","Docked","NotLevel","2"
"12","64","blue","frc5887","frc8291","frc6170","72","3","6","None","Level","29","51","Docked","Level","1"
