"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc1212","frc2478","frc6968","48","11","14","None","Level","14","24","None","Level","0"
"2","12","red","frc2478","frc6036","frc6413","131","11","29","None","Level","57","77","Docked","Level","4"
"3","19","red","frc4111","frc2478","frc2073","89","4","18","Docked","NotLevel","24","44","Docked","Level","3"
"4","24","blue","frc668","frc2486","frc2478","75","6","21","None","Level","17","39","Park","Level","1"
"5","30","blue","frc7645","frc498","frc2478","111","10","24","None","NotLevel","40","62","Park","Level","3"
"6","37","red","frc7755","frc2478","frc9059","65","4","10","None","Level","18","40","Park","Level","2"
"7","41","blue","frc2478","frc4415","frc1165","107","15","33","None","Level","32","54","Park","Level","4"
"8","47","red","frc2478","frc3187","frc1011","31","0","6","None","Level","10","20","Docked","Level","0"
"9","51","red","frc2478","frc2449","frc2840","41","7","13","None","Level","11","23","None","Level","0"
"10","58","blue","frc9091","frc3853","frc2478","46","4","7","None","NotLevel","12","34","Docked","Level","0"
"11","68","red","frc2122","frc2478","frc2659","107","16","30","None","NotLevel","42","52","Docked","NotLevel","2"
"12","73","blue","frc2662","frc3019","frc2478","49","4","7","None","Level","15","37","Park","Level","0"
