"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","red","frc2840","frc6036","frc1011","94","10","25","None","Level","37","49","None","Level","1"
"2","9","red","frc1011","frc7645","frc7755","42","6","18","None","Level","14","24","None","Level","0"
"3","17","red","frc498","frc4415","frc1011","96","12","30","None","Level","31","51","None","Level","3"
"4","21","blue","frc2122","frc1011","frc4135","88","9","23","None","NotLevel","35","55","Park","Level","1"
"5","29","blue","frc1011","frc7426","frc991","47","10","25","None","Level","2","22","None","Level","1"
"6","34","blue","frc1011","frc3853","frc60","59","3","3","None","NotLevel","16","36","None","Level","2"
"7","42","red","frc4565","frc1011","frc2486","65","3","18","None","Level","19","27","None","NotLevel","2"
"8","47","red","frc2478","frc3187","frc1011","31","0","6","None","Level","10","20","None","Level","0"
"9","54","blue","frc1011","frc4146","frc1165","44","6","18","None","Level","19","21","None","Level","0"
"10","59","blue","frc6413","frc1011","frc3019","72","6","17","None","NotLevel","33","35","None","NotLevel","0"
"11","63","blue","frc4111","frc1011","frc6968","49","3","3","None","Level","19","31","None","Level","0"
"12","68","blue","frc9059","frc7214","frc1011","31","0","3","None","Level","8","28","Park","Level","0"
