"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","red","frc6925","frc7538","frc4188","79","9","23","None","NotLevel","19","41","Docked","Level","3"
"2","8","blue","frc7538","frc8865","frc1414","56","0","3","None","Level","21","43","Park","Level","2"
"3","13","blue","frc7538","frc6905","frc9086","32","0","6","None","Level","13","21","None","NotLevel","0"
"4","16","red","frc2415","frc7538","frc1746","24","6","6","None","Level","4","18","None","Level","0"
"5","19","red","frc7538","frc9293","frc8736","32","9","15","None","Level","12","12","Park","NotLevel","0"
"6","24","blue","frc1683","frc7538","frc7676","65","6","24","None","Level","24","26","Park","Level","2"
"7","28","red","frc5109","frc7538","frc6910","50","0","11","None","NotLevel","24","34","Docked","Level","0"
"8","32","blue","frc1261","frc5109","frc7538","74","10","13","None","NotLevel","34","46","Docked","Level","2"
"9","40","blue","frc8865","frc9057","frc7538","43","3","6","None","Level","24","32","Docked","NotLevel","0"
"10","43","blue","frc8100","frc4509","frc7538","98","13","34","None","Level","27","49","Park","Level","3"
"11","46","blue","frc8849","frc6829","frc7538","69","12","18","None","Level","33","41","None","NotLevel","0"
"12","53","red","frc7538","frc1771","frc8577","41","9","12","None","NotLevel","15","29","None","Level","2"
