"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","red","frc3181","frc6621","frc250","82","6","20","None","NotLevel","35","57","Docked","Level","1"
"2","13","blue","frc3181","frc3990","frc533","125","12","27","None","Level","51","73","Docked","Level","4"
"3","20","blue","frc3181","frc120","frc7903","54","3","6","None","Level","26","48","Docked","Level","0"
"4","34","blue","frc3181","frc1126","frc5528","51","9","15","None","NotLevel","14","36","None","Level","0"
"5","43","blue","frc3360","frc3181","frc1507","109","16","34","None","Level","33","55","Park","Level","3"
"6","52","red","frc2791","frc3550","frc3181","115","18","36","None","Level","42","64","None","Level","3"
"7","64","blue","frc3044","frc8393","frc3181","50","8","19","None","NotLevel","11","31","Docked","Level","1"
"8","70","red","frc1405","frc2228","frc3181","105","9","24","None","Level","31","51","Docked","Level","3"
"9","76","red","frc378","frc3181","frc2340","44","10","21","None","NotLevel","14","18","Docked","NotLevel","0"
"10","83","red","frc271","frc3181","frc1450","46","13","19","None","Level","10","12","None","Level","0"
