"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","blue","frc2515","frc3018","frc4225","14","0","0","None","Level","2","14","Docked","NotLevel","0"
"2","13","red","frc2515","frc7849","frc8787","60","6","12","None","NotLevel","18","38","None","Level","2"
"3","22","red","frc2225","frc3454","frc2515","36","3","3","None","Level","8","28","None","Level","0"
"4","33","red","frc2518","frc4536","frc2515","56","10","22","None","Level","21","29","Docked","NotLevel","0"
"5","43","blue","frc8234","frc3610","frc2515","37","9","9","None","Level","8","28","Docked","Level","0"
"6","52","red","frc2491","frc2515","frc3082","73","6","9","None","Level","29","59","Docked","Level","1"
"7","63","blue","frc2515","frc2549","frc2508","58","9","9","None","NotLevel","17","39","Park","Level","0"
"8","74","red","frc5278","frc1816","frc2515","90","6","21","None","Level","22","44","Docked","Level","1"
"9","85","red","frc3007","frc2515","frc8255","67","6","21","None","Level","19","41","None","Level","1"
"10","92","blue","frc3407","frc2515","frc5271","36","3","6","None","Level","19","25","None","NotLevel","0"
