"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","red","frc2879","frc5271","frc8234","41","3","6","None","Level","6","18","Park","Level","2"
"2","14","blue","frc5271","frc2491","frc2549","81","9","15","None","Level","44","56","Park","NotLevel","0"
"3","23","blue","frc5271","frc7068","frc2855","90","10","28","None","Level","25","47","Park","Level","3"
"4","37","red","frc2177","frc7258","frc5271","91","10","27","None","NotLevel","22","44","Park","Level","3"
"5","50","red","frc5271","frc8787","frc4277","41","12","18","None","Level","14","18","Park","NotLevel","0"
"6","58","red","frc5271","frc2509","frc2207","80","7","28","None","Level","18","32","Park","NotLevel","2"
"7","65","blue","frc2513","frc5271","frc5278","30","3","6","None","NotLevel","8","14","Park","NotLevel","0"
"8","72","blue","frc7235","frc2498","frc5271","43","10","16","None","Level","14","22","Park","NotLevel","0"
"9","82","red","frc3206","frc5271","frc5913","136","18","36","None","Level","43","65","Park","Level","2"
"10","92","blue","frc3407","frc2515","frc5271","36","3","6","None","Level","19","25","Park","NotLevel","0"
