"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","red","frc3490","frc4451","frc8137","95","6","27","None","Level","36","58","Docked","Level","3"
"2","8","red","frc1539","frc1293","frc4451","68","6","24","Docked","Level","26","34","Park","NotLevel","0"
"3","11","blue","frc4935","frc4451","frc6366","84","8","17","None","NotLevel","35","57","Docked","Level","2"
"4","14","blue","frc1051","frc4451","frc4073","110","15","33","Docked","Level","40","62","Docked","Level","3"
"5","19","blue","frc1758","frc4533","frc4451","147","19","40","None","Level","50","72","Docked","Level","4"
"6","24","red","frc281","frc4451","frc4533","123","18","39","Docked","Level","44","64","Docked","Level","3"
"7","32","red","frc4451","frc7085","frc4748","94","12","27","Docked","Level","25","47","Docked","Level","3"
"8","35","blue","frc6167","frc343","frc4451","118","15","24","None","NotLevel","47","69","Park","Level","3"
"9","39","blue","frc4451","frc9315","frc342","93","16","31","None","Level","41","47","Docked","NotLevel","2"
"10","43","blue","frc9315","frc4451","frc2815","69","9","24","None","Level","21","35","Docked","NotLevel","0"
"11","47","red","frc4451","frc4823","frc1102","126","15","36","Docked","Level","45","65","Park","Level","4"
"12","50","red","frc1319","frc1758","frc4451","101","10","28","None","Level","31","53","Docked","Level","3"
"13","56","red","frc4451","frc1287","frc343","116","15","36","Docked","Level","45","55","Docked","NotLevel","3"
