"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc343","frc4748","frc4823","63","3","21","None","Level","27","37","Park","NotLevel","0"
"2","7","red","frc6366","frc4823","frc6961","47","7","16","None","Level","11","31","None","Level","0"
"3","13","blue","frc4823","frc3490","frc1287","82","6","27","None","Level","28","50","Docked","Level","3"
"4","16","blue","frc343","frc4823","frc8575","60","7","22","None","Level","13","33","None","Level","3"
"5","22","red","frc4823","frc1319","frc1051","66","6","24","None","Level","20","32","None","Level","2"
"6","25","blue","frc4823","frc8137","frc3976","39","0","6","None","Level","8","28","Docked","Level","0"
"7","29","red","frc3489","frc4823","frc6167","55","7","22","None","Level","16","28","Park","Level","0"
"8","32","blue","frc9315","frc4823","frc1758","45","7","10","None","NotLevel","10","30","None","Level","0"
"9","37","red","frc4533","frc4073","frc4823","65","9","27","None","Level","16","38","None","Level","1"
"10","42","blue","frc6961","frc342","frc4823","63","6","24","None","Level","12","24","Park","Level","0"
"11","47","red","frc4451","frc4823","frc1102","126","15","36","None","Level","45","65","None","Level","4"
"12","50","blue","frc281","frc4935","frc4823","64","10","18","None","NotLevel","26","36","Docked","Level","0"
"13","58","red","frc4823","frc1293","frc2815","68","3","21","None","Level","15","37","None","Level","1"
