"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc5809","frc937","frc6843","21","7","7","None","Level","12","14","Park","NotLevel","0"
"2","12","red","frc6843","frc1847","frc2457","72","3","17","None","NotLevel","23","45","None","Level","3"
"3","16","blue","frc5268","frc6843","frc1802","38","3","6","None","NotLevel","12","32","Park","Level","0"
"4","20","red","frc9316","frc6843","frc1825","89","10","28","None","Level","24","46","Docked","Level","1"
"5","25","red","frc1769","frc5889","frc6843","85","15","26","None","NotLevel","5","25","Park","Level","3"
"6","34","blue","frc5126","frc7563","frc6843","73","12","15","None","NotLevel","29","43","None","Level","0"
"7","38","blue","frc6843","frc2345","frc9085","41","10","13","None","NotLevel","11","23","Docked","NotLevel","0"
"8","47","blue","frc6843","frc1982","frc2718","62","6","21","None","Level","14","26","Docked","Level","0"
"9","54","red","frc1810","frc6843","frc5801","89","6","21","None","Level","33","53","Park","Level","1"
"10","58","blue","frc6843","frc1785","frc4213","103","12","30","None","Level","41","63","None","Level","3"
"11","62","red","frc1763","frc6843","frc5098","76","13","28","None","Level","24","38","Park","NotLevel","2"
"12","67","blue","frc1710","frc2001","frc6843","62","15","30","None","Level","13","27","Docked","Level","0"
