"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","blue","frc7509","frc1241","frc4992","108","21","36","None","Level","37","57","Docked","Level","3"
"2","11","red","frc6865","frc6140","frc7509","88","12","15","None","NotLevel","33","63","Docked","Level","1"
"3","15","blue","frc8884","frc188","frc7509","71","9","9","None","NotLevel","27","47","Docked","Level","0"
"4","22","blue","frc6135","frc7509","frc9262","48","9","12","None","NotLevel","14","36","Docked","Level","0"
"5","28","blue","frc2609","frc7509","frc2200","145","20","38","None","Level","55","77","Docked","Level","4"
"6","32","red","frc7509","frc6992","frc7722","66","13","19","None","NotLevel","12","32","Park","Level","0"
"7","42","blue","frc7509","frc6854","frc1310","95","12","27","None","Level","28","48","Docked","Level","1"
"8","48","red","frc6978","frc7509","frc1374","89","13","28","None","Level","24","46","Docked","Level","3"
"9","54","red","frc7509","frc2056","frc8765","131","19","34","None","Level","45","67","Docked","Level","4"
"10","60","red","frc7058","frc7200","frc7509","92","14","29","None","Level","26","48","Docked","Level","3"
"11","65","blue","frc4015","frc7509","frc2386","48","6","9","None","NotLevel","21","29","Docked","NotLevel","0"
"12","70","blue","frc7022","frc5406","frc7509","113","18","36","None","Level","30","52","Docked","Level","3"
