"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","blue","frc6140","frc6854","frc5406","107","9","30","None","Level","40","62","Docked","Level","3"
"2","11","red","frc6865","frc6140","frc7509","88","12","15","None","NotLevel","33","63","Park","Level","1"
"3","18","red","frc6978","frc4343","frc6140","103","16","34","None","Level","39","49","Docked","NotLevel","2"
"4","24","red","frc2386","frc2609","frc6140","132","15","36","None","Level","39","61","Docked","Level","4"
"5","29","red","frc4015","frc6140","frc6378","77","12","18","None","Level","27","49","None","Level","0"
"6","33","red","frc9062","frc1334","frc6140","67","6","15","None","Level","22","32","Park","Level","0"
"7","40","blue","frc6140","frc4992","frc7058","94","13","28","None","Level","29","51","None","Level","3"
"8","44","blue","frc6140","frc1360","frc188","57","12","21","None","Level","14","26","Docked","Level","0"
"9","52","red","frc6140","frc1374","frc7022","84","6","12","None","Level","35","57","Docked","Level","2"
"10","58","blue","frc1310","frc8884","frc6140","119","18","39","None","Level","38","60","Park","Level","3"
"11","63","red","frc8764","frc6140","frc9262","69","12","12","None","Level","27","47","Docked","Level","0"
"12","68","blue","frc7623","frc6140","frc6975","79","6","12","None","NotLevel","32","62","Docked","Level","1"
