"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc5412","frc1744","frc1622","27","6","14","Docked","NotLevel","7","13","Park","NotLevel","0"
"2","16","blue","frc3627","frc59","frc1622","98","10","21","Docked","NotLevel","25","47","Docked","Level","3"
"3","24","blue","frc1622","frc21","frc4622","70","12","26","Docked","NotLevel","19","39","Docked","Level","1"
"4","33","red","frc4118","frc6473","frc1622","88","3","17","Docked","NotLevel","39","61","Park","Level","3"
"5","40","blue","frc1622","frc4562","frc1056","61","0","18","Docked","Level","24","38","Docked","NotLevel","0"
"6","47","red","frc1622","frc2797","frc4024","22","6","6","None","Level","9","11","Docked","Level","0"
"7","62","blue","frc8841","frc1622","frc6823","97","6","24","None","Level","34","48","Docked","NotLevel","1"
"8","70","blue","frc1523","frc1622","frc1902","89","16","34","None","Level","20","40","Park","Level","3"
"9","81","red","frc4091","frc1622","frc5816","45","0","11","Docked","NotLevel","21","29","Docked","NotLevel","0"
"10","90","red","frc86","frc1369","frc1622","76","12","27","None","Level","24","44","Docked","Level","1"
