"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","8","blue","frc6743","frc6402","frc5557","76","10","28","Docked","Level","27","33","None","NotLevel","1"
"2","14","red","frc1056","frc8324","frc5557","77","6","18","Docked","Level","24","44","Docked","Level","3"
"3","20","red","frc233","frc5557","frc6722","126","3","21","None","Level","39","53","Park","NotLevel","2"
"4","28","red","frc5557","frc9284","frc801","94","15","30","Docked","Level","17","39","Docked","Level","3"
"5","39","blue","frc1902","frc4013","frc5557","66","0","12","Docked","Level","24","44","Park","Level","1"
"6","52","blue","frc5872","frc5557","frc5145","68","7","19","Docked","Level","17","39","Docked","Level","3"
"7","61","blue","frc79","frc5557","frc7442","81","0","15","Docked","Level","29","51","Docked","Level","1"
"8","68","blue","frc5557","frc3627","frc2797","59","3","18","Docked","Level","17","31","None","Level","0"
"9","76","red","frc5842","frc5557","frc8057","85","9","12","None","Level","31","53","Docked","Level","3"
"10","84","blue","frc5557","frc5412","frc9279","70","0","12","Docked","Level","18","38","Park","Level","3"
