"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","blue","frc801","frc8841","frc6302","82","12","15","None","NotLevel","30","52","Park","Level","0"
"2","8","blue","frc5492","frc4576","frc801","94","9","27","None","Level","35","57","Docked","Level","3"
"3","16","blue","frc801","frc2393","frc6517","49","15","21","None","NotLevel","13","23","None","Level","0"
"4","26","blue","frc801","frc5005","frc4013","61","10","18","Docked","NotLevel","16","38","Docked","Level","3"
"5","31","red","frc2383","frc801","frc3824","96","12","18","None","NotLevel","41","63","Docked","Level","2"
"6","38","blue","frc8214","frc2856","frc801","85","16","19","None","NotLevel","40","46","Docked","NotLevel","3"
"7","43","red","frc3140","frc801","frc108","123","18","36","None","Level","45","67","Park","Level","4"
"8","50","red","frc801","frc2451","frc7072","104","18","21","None","NotLevel","41","63","Docked","Level","3"
"9","56","red","frc3653","frc9152","frc801","93","9","15","None","Level","14","44","None","Level","1"
"10","63","red","frc3966","frc801","frc7525","106","9","21","Docked","Level","43","65","Docked","Level","4"
