"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","red","frc63","frc3140","frc3984","107","16","34","Docked","Level","36","58","Docked","Level","3"
"2","10","red","frc63","frc2641","frc5005","84","10","25","Docked","Level","32","54","Docked","Level","1"
"3","18","blue","frc2383","frc4504","frc63","112","16","34","Docked","Level","41","63","Park","Level","3"
"4","22","blue","frc4630","frc3653","frc63","87","9","24","Docked","Level","28","48","Docked","Level","1"
"5","28","blue","frc7516","frc63","frc5744","61","8","23","Docked","Level","21","23","Docked","Level","0"
"6","33","red","frc63","frc1730","frc4576","137","13","28","Docked","Level","54","74","Docked","Level","4"
"7","44","red","frc2856","frc63","frc7525","64","6","6","None","NotLevel","26","48","Docked","Level","0"
"8","50","blue","frc6517","frc2614","frc63","101","15","26","None","NotLevel","28","48","Docked","Level","1"
"9","54","blue","frc63","frc4013","frc3824","84","4","19","Docked","Level","35","55","Park","Level","1"
"10","58","red","frc1466","frc63","frc8214","124","12","30","Docked","Level","42","64","Docked","Level","4"
