"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc2393","frc2614","frc325","130","16","37","Docked","Level","41","63","Park","Level","4"
"2","12","blue","frc3492","frc4630","frc2393","78","10","19","None","NotLevel","25","29","None","NotLevel","1"
"3","16","blue","frc801","frc2393","frc6517","49","15","21","None","NotLevel","13","23","Park","Level","0"
"4","26","red","frc5492","frc2393","frc6302","45","6","9","None","Level","20","26","Docked","Level","0"
"5","32","red","frc4265","frc2393","frc108","140","17","38","Docked","Level","47","77","Docked","Level","3"
"6","37","red","frc2451","frc2641","frc2393","134","22","43","Docked","Level","44","66","Park","Level","4"
"7","44","blue","frc1730","frc2393","frc5744","82","10","31","Docked","Level","19","41","Park","Level","3"
"8","51","red","frc2393","frc7525","frc4306","102","12","27","None","Level","28","50","Park","Level","2"
"9","55","blue","frc3821","frc3966","frc2393","61","10","28","Docked","Level","14","18","None","NotLevel","0"
"10","60","blue","frc2393","frc4020","frc4576","143","16","37","None","Level","54","76","Park","Level","4"
