"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc8871","frc7781","frc8331","33","0","14","None","NotLevel","8","14","Park","Level","0"
"2","12","blue","frc4627","frc7287","frc7781","62","12","30","None","Level","15","27","None","Level","0"
"3","16","red","frc7781","frc8338","frc288","19","3","6","None","Level","2","8","None","NotLevel","0"
"4","19","blue","frc6351","frc7781","frc1622","17","0","0","None","Level","12","12","None","NotLevel","0"
"5","28","blue","frc1868","frc6390","frc7781","53","12","15","None","Level","21","23","Park","Level","0"
"6","34","red","frc6364","frc7781","frc7787","25","0","0","None","NotLevel","6","20","Docked","Level","0"
"7","40","red","frc7781","frc244","frc7135","29","0","3","None","NotLevel","11","21","None","Level","0"
"8","43","red","frc5118","frc7167","frc7781","43","0","3","None","Level","8","30","Docked","Level","0"
"9","52","blue","frc9079","frc7781","frc216","32","4","19","None","Level","0","8","Park","NotLevel","0"
"10","59","red","frc7781","frc7173","frc7688","48","3","18","Docked","Level","4","18","None","NotLevel","0"
"11","63","blue","frc7781","frc7796","frc3256","36","9","18","None","NotLevel","14","18","None","Level","0"
"12","68","red","frc7190","frc4421","frc7781","97","6","27","None","Level","25","45","None","Level","1"
