"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","red","frc7712","frc1305","frc5834","79","22","37","None","Level","24","32","None","NotLevel","0"
"2","11","blue","frc5834","frc2200","frc4976","129","26","40","None","NotLevel","32","52","Docked","Level","3"
"3","19","red","frc7659","frc4308","frc5834","74","13","19","None","Level","18","40","Park","Level","0"
"4","23","red","frc5834","frc4476","frc2056","155","23","37","None","NotLevel","61","83","Park","Level","4"
"5","28","blue","frc5409","frc3683","frc5834","149","21","42","None","Level","55","77","Docked","Level","4"
"6","38","blue","frc8081","frc5834","frc6140","113","16","34","None","Level","42","52","Park","NotLevel","0"
"7","43","blue","frc5719","frc5834","frc5031","133","15","33","None","Level","38","60","Park","Level","4"
"8","48","blue","frc5834","frc5032","frc7480","115","18","33","None","Level","40","62","Park","Level","2"
"9","57","red","frc4951","frc5834","frc4992","114","15","33","None","Level","34","56","None","Level","2"
"10","62","blue","frc781","frc2634","frc5834","127","15","33","None","Level","47","69","Docked","Level","4"
"11","72","red","frc2852","frc5834","frc9098","94","18","39","None","Level","26","30","Park","NotLevel","0"
"12","78","red","frc5834","frc9062","frc772","102","9","26","None","NotLevel","21","51","Park","Level","1"
