"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","blue","frc772","frc4976","frc7558","138","15","29","None","NotLevel","49","79","None","Level","4"
"2","7","red","frc3161","frc772","frc2852","64","13","19","None","Level","15","35","Docked","Level","0"
"3","16","red","frc772","frc5409","frc5719","113","9","30","Docked","Level","49","63","Docked","Level","1"
"4","22","blue","frc6978","frc781","frc772","112","10","28","None","Level","42","64","Docked","Level","2"
"5","29","red","frc8349","frc772","frc7136","98","6","23","Docked","NotLevel","30","60","Park","Level","1"
"6","39","blue","frc7022","frc8884","frc772","76","6","27","Docked","Level","20","34","Docked","Level","0"
"7","44","red","frc7480","frc772","frc2200","155","21","42","Docked","Level","56","78","Docked","Level","2"
"8","50","red","frc772","frc7712","frc7659","98","12","33","Docked","Level","34","40","Docked","Level","1"
"9","55","blue","frc8081","frc772","frc5032","115","13","31","None","Level","37","59","None","Level","2"
"10","61","blue","frc772","frc1305","frc1241","139","19","40","Docked","Level","47","69","Docked","Level","4"
"11","69","blue","frc4308","frc5031","frc772","89","10","27","Docked","NotLevel","20","42","Docked","Level","2"
"12","78","red","frc5834","frc9062","frc772","102","9","26","Docked","NotLevel","21","51","Docked","Level","1"
