"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","7","red","frc3211","frc5654","frc3075","158","24","45","None","Level","56","78","Docked","Level","4"
"2","14","red","frc5654","frc1942","frc4590","139","12","30","Docked","Level","56","74","Park","NotLevel","4"
"3","22","red","frc6104","frc7067","frc5654","77","13","19","None","Level","34","48","Park","NotLevel","0"
"4","29","red","frc5654","frc1690","frc1574","162","15","26","Docked","NotLevel","69","91","Docked","Level","4"
"5","35","blue","frc5928","frc9303","frc5654","83","9","17","Docked","NotLevel","29","51","Docked","Level","1"
"6","43","red","frc5654","frc2212","frc7039","143","16","34","None","Level","52","74","Park","Level","4"
"7","53","red","frc7845","frc5654","frc1937","143","7","28","None","Level","51","73","Docked","Level","4"
"8","58","blue","frc4661","frc5654","frc5135","112","12","24","None","Level","46","68","Docked","Level","2"
"9","67","blue","frc3083","frc2230","frc5654","124","6","21","Docked","Level","56","78","Park","Level","4"
"10","73","blue","frc1577","frc5654","frc6168","151","12","27","Docked","Level","60","82","Park","Level","2"
"11","78","blue","frc5654","frc1943","frc1657","127","9","27","None","Level","48","70","Docked","Level","4"
