"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","red","frc7521","frc4332","frc4597","30","0","3","None","Level","23","27","None","Level","0"
"2","10","red","frc4364","frc5892","frc4597","56","4","16","None","Level","16","30","Park","NotLevel","2"
"3","18","blue","frc3561","frc4597","frc8625","29","0","11","Docked","NotLevel","14","18","None","NotLevel","0"
"4","25","red","frc5103","frc7138","frc4597","37","0","3","None","Level","12","24","Park","Level","0"
"5","31","blue","frc2583","frc8598","frc4597","30","0","6","None","Level","17","19","Park","NotLevel","2"
"6","35","blue","frc5414","frc4597","frc5726","91","6","21","None","Level","23","45","Docked","Level","3"
"7","43","blue","frc3802","frc4597","frc3029","55","6","21","None","Level","4","34","Docked","Level","3"
"8","47","red","frc4597","frc6357","frc9034","48","9","24","None","Level","2","12","Docked","NotLevel","0"
"9","54","red","frc4597","frc3679","frc6901","78","9","20","None","NotLevel","23","53","None","Level","3"
"10","63","blue","frc3743","frc4597","frc8507","51","3","6","None","Level","11","25","Park","Level","0"
"11","70","red","frc4597","frc5894","frc9140","80","9","12","None","Level","23","53","None","Level","3"
"12","75","blue","frc4597","frc2789","frc8369","42","3","9","None","Level","12","18","Park","NotLevel","0"
