"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc9034","frc9140","frc457","31","0","3","None","Level","20","28","Park","NotLevel","0"
"2","7","blue","frc9140","frc8507","frc2789","21","4","7","None","Level","7","9","Docked","Level","0"
"3","19","red","frc8088","frc4332","frc9140","73","10","21","None","NotLevel","25","47","Park","Level","1"
"4","23","blue","frc9140","frc5414","frc3743","70","8","11","None","Level","27","49","Docked","Level","2"
"5","28","blue","frc5986","frc9140","frc7621","38","4","7","None","Level","21","31","Docked","NotLevel","0"
"6","33","red","frc9140","frc9311","frc5892","81","8","23","None","Level","21","43","Docked","Level","3"
"7","41","blue","frc7138","frc9140","frc6901","64","3","17","None","NotLevel","27","47","Docked","Level","3"
"8","45","red","frc9140","frc7521","frc2583","50","4","10","None","Level","10","20","Docked","NotLevel","0"
"9","51","blue","frc8827","frc9140","frc3561","73","0","3","None","Level","30","60","Park","Level","3"
"10","59","blue","frc3679","frc3029","frc9140","84","10","25","None","Level","24","54","Docked","Level","3"
"11","65","red","frc3802","frc9121","frc9140","92","12","27","None","Level","33","55","Park","Level","3"
"12","70","red","frc4597","frc5894","frc9140","80","9","12","None","Level","23","53","Docked","Level","3"
