"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","blue","frc3679","frc8369","frc8625","39","0","0","None","Level","18","24","Docked","NotLevel","2"
"2","11","red","frc5503","frc5894","frc3679","59","6","20","Docked","NotLevel","9","39","Docked","Level","3"
"3","15","red","frc9034","frc3679","frc5726","69","6","18","Docked","Level","24","46","Docked","Level","3"
"4","24","blue","frc8598","frc4332","frc3679","47","3","18","Docked","Level","7","29","Docked","Level","3"
"5","29","blue","frc3679","frc7138","frc8088","74","12","15","None","Level","27","49","Docked","Level","2"
"6","33","blue","frc8610","frc3679","frc8507","72","4","16","Docked","Level","16","46","Docked","Level","1"
"7","41","red","frc3743","frc3679","frc6357","49","7","18","Docked","NotLevel","9","21","Docked","Level","0"
"8","47","blue","frc3679","frc418","frc3802","69","6","21","None","Level","18","48","Docked","Level","3"
"9","54","red","frc4597","frc3679","frc6901","78","9","20","None","NotLevel","23","53","Docked","Level","3"
"10","59","blue","frc3679","frc3029","frc9140","84","10","25","Docked","Level","24","54","Docked","Level","3"
"11","68","red","frc2583","frc3561","frc3679","99","12","27","Docked","Level","28","50","Docked","Level","3"
"12","76","red","frc6155","frc7521","frc3679","83","6","21","Docked","Level","25","47","Docked","Level","3"
