"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","red","frc5503","frc8598","frc3802","58","4","16","None","Level","21","27","None","NotLevel","2"
"2","7","red","frc3029","frc8556","frc8598","29","3","6","None","Level","11","23","Docked","Level","2"
"3","15","blue","frc457","frc8507","frc8598","40","0","0","None","Level","13","35","Park","Level","0"
"4","24","blue","frc8598","frc4332","frc3679","47","3","18","None","Level","7","29","None","Level","3"
"5","31","blue","frc2583","frc8598","frc4597","30","0","6","None","Level","17","19","Docked","NotLevel","2"
"6","36","blue","frc418","frc9121","frc8598","45","3","18","None","Level","10","22","Park","Level","0"
"7","44","red","frc7621","frc8598","frc3561","29","0","6","None","Level","17","23","Park","NotLevel","2"
"8","48","red","frc8598","frc6155","frc5894","39","0","6","None","Level","8","28","Docked","Level","0"
"9","53","red","frc8598","frc4364","frc2789","76","3","18","Docked","Level","16","38","None","Level","3"
"10","64","red","frc8598","frc6357","frc5726","46","4","7","None","Level","12","34","Docked","Level","0"
"11","68","blue","frc5986","frc5414","frc8598","67","10","16","None","NotLevel","14","36","Park","Level","0"
"12","74","blue","frc9034","frc8598","frc7138","62","6","21","Docked","Level","19","41","None","Level","1"
