"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","blue","frc2910","frc3712","frc7461","134","24","30","None","Level","49","69","Docked","Level","3"
"2","9","red","frc1595","frc4980","frc7461","88","12","18","None","NotLevel","38","60","Docked","Level","2"
"3","12","red","frc7461","frc3711","frc3826","102","12","30","None","Level","35","57","Park","Level","3"
"4","16","blue","frc4060","frc7461","frc8532","129","21","42","None","Level","50","72","Park","Level","3"
"5","20","blue","frc492","frc7461","frc4061","117","12","27","Docked","Level","48","70","None","Level","3"
"6","24","blue","frc7461","frc6076","frc3876","99","12","27","Docked","Level","35","57","None","Level","1"
"7","29","blue","frc3826","frc7461","frc2926","108","18","27","None","NotLevel","36","56","Docked","Level","2"
"8","35","blue","frc7461","frc4692","frc5920","98","21","24","None","NotLevel","34","64","Docked","Level","1"
"9","38","blue","frc7461","frc4131","frc4104","129","15","21","None","NotLevel","53","83","Docked","Level","4"
"10","43","red","frc4131","frc4125","frc7461","94","18","24","None","NotLevel","42","50","Docked","NotLevel","0"
"11","49","red","frc2811","frc6443","frc7461","114","18","39","None","Level","38","60","Park","Level","1"
"12","52","red","frc5468","frc7461","frc955","121","15","21","None","NotLevel","56","70","Park","NotLevel","1"
