"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc8532","frc3826","frc6076","47","6","9","None","NotLevel","16","28","Park","Level","0"
"2","7","blue","frc8532","frc4061","frc5468","116","8","17","None","NotLevel","57","79","Docked","Level","2"
"3","13","blue","frc6831","frc8532","frc3712","57","6","9","None","Level","32","38","None","NotLevel","0"
"4","16","blue","frc4060","frc7461","frc8532","129","21","42","None","Level","50","72","None","Level","3"
"5","22","blue","frc8532","frc4692","frc4125","55","9","12","None","Level","24","38","Park","Level","0"
"6","25","blue","frc2910","frc4513","frc8532","117","24","30","None","NotLevel","35","55","None","Level","2"
"7","28","red","frc3876","frc8532","frc6443","41","12","30","None","Level","5","11","Park","NotLevel","0"
"8","33","blue","frc4131","frc8532","frc2811","119","18","39","None","Level","43","65","Docked","Level","3"
"9","38","red","frc2147","frc8532","frc4692","90","9","15","None","Level","48","60","Park","Level","0"
"10","42","blue","frc2926","frc5920","frc8532","89","12","18","None","Level","37","51","Docked","NotLevel","0"
"11","46","red","frc4980","frc4104","frc8532","96","12","33","None","Level","33","53","None","Level","1"
"12","51","red","frc8532","frc2910","frc1595","152","21","39","None","Level","51","73","None","Level","4"
