"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc3467","frc3958","frc348","79","6","24","Docked","Level","34","40","Docked","NotLevel","2"
"2","10","blue","frc7822","frc3467","frc4169","84","6","20","Docked","NotLevel","24","44","Docked","Level","1"
"3","18","blue","frc5563","frc1761","frc3467","96","6","21","Docked","Level","40","60","Docked","Level","3"
"4","25","blue","frc3467","frc5347","frc133","123","12","30","None","Level","48","68","Docked","Level","3"
"5","30","blue","frc1153","frc3467","frc5813","127","15","30","None","Level","50","72","Docked","Level","4"
"6","34","blue","frc3323","frc1729","frc3467","106","9","27","Docked","Level","44","64","Docked","Level","3"
"7","42","blue","frc3205","frc3467","frc5422","126","15","33","Docked","Level","41","63","Park","Level","4"
"8","50","red","frc3467","frc138","frc3623","116","18","33","None","Level","36","58","Docked","Level","4"
"9","56","red","frc5265","frc8724","frc3467","136","16","34","Docked","Level","42","62","Docked","Level","4"
"10","63","red","frc3467","frc172","frc1721","105","12","30","Docked","Level","35","55","Docked","Level","1"
"11","68","red","frc58","frc4311","frc3467","130","24","45","None","Level","33","55","Docked","Level","4"
"12","76","red","frc2262","frc3467","frc1073","128","28","46","None","Level","37","57","Docked","Level","4"
