"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","red","frc4961","frc5460","frc8364","96","12","18","None","Level","36","58","Docked","Level","3"
"2","11","blue","frc5460","frc3175","frc5046","156","24","42","None","Level","52","74","Park","Level","4"
"3","17","red","frc8385","frc9245","frc5460","123","13","27","Docked","NotLevel","49","71","Docked","Level","4"
"4","22","red","frc5555","frc5460","frc6085","115","15","33","Docked","Level","32","62","Docked","Level","2"
"5","30","red","frc5460","frc3619","frc7597","92","12","27","Docked","Level","28","50","Docked","Level","1"
"6","36","red","frc5225","frc5460","frc9255","120","18","33","Docked","Level","45","67","Docked","Level","4"
"7","42","blue","frc1701","frc9212","frc5460","109","6","12","None","NotLevel","57","67","Docked","NotLevel","1"
"8","54","blue","frc5460","frc6567","frc123","106","13","28","None","Level","55","63","None","NotLevel","0"
"9","58","blue","frc453","frc6099","frc5460","116","18","36","Docked","Level","33","55","Docked","Level","4"
"10","63","red","frc5460","frc818","frc7224","143","21","42","None","Level","49","71","Park","Level","4"
"11","68","blue","frc5239","frc5460","frc7762","105","12","27","Docked","Level","38","58","Docked","Level","4"
"12","74","blue","frc6120","frc8826","frc5460","97","18","36","Docked","Level","34","46","Docked","Level","2"
