"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc3049","frc3393","frc1294","22","3","3","None","Level","10","14","None","Level","0"
"2","10","blue","frc3218","frc8386","frc1294","84","9","24","None","Level","30","50","Docked","Level","3"
"3","14","red","frc1294","frc5588","frc3219","57","3","18","None","Level","25","39","None","Level","0"
"4","18","red","frc4681","frc1294","frc5588","58","6","24","None","Level","14","34","Park","Level","1"
"5","26","blue","frc1294","frc3786","frc5937","43","3","6","None","Level","10","32","None","Level","0"
"6","30","red","frc2557","frc8303","frc1294","47","0","3","None","Level","17","39","Docked","Level","2"
"7","33","blue","frc8896","frc1294","frc948","26","0","3","None","Level","8","18","Docked","Level","0"
"8","37","red","frc2046","frc1294","frc1778","80","9","15","None","NotLevel","38","50","Docked","Level","2"
"9","46","blue","frc1294","frc1983","frc2907","71","7","25","None","Level","16","36","None","Level","1"
"10","50","blue","frc3588","frc4918","frc1294","35","0","0","None","Level","15","35","Docked","Level","0"
"11","53","red","frc4469","frc1294","frc3218","100","10","25","None","Level","38","60","None","Level","3"
"12","59","blue","frc1294","frc2522","frc2929","88","6","24","None","Level","14","44","Park","Level","1"
