"","team","opr","auto_opr","auto_game_piece_opr","auto_dock","auto_level","teleop_opr","teleop_game_piece_opr","tele_dock","tele_balance","auto_teleop_opr_ratio","rpcr"
"1","frc1294",7.46463192749692,0.560698735580698,0.0897462699392744,"0","0",9.61296257358503,0.99081327951925,"0.416666666666667","0.416666666666667",0.07511404996612,"-0.103155024005974"
"2","frc1778",44.5852769102396,12.3393095621494,1.24132844381956,"0.583333333333333","0.583333333333333",18.0232629733443,6.35354595273498,"0.583333333333333","0.5",0.276757495237527,"1.27889970701992"
"3","frc1983",36.8965517453323,11.2869289012803,0.858041305239213,"0.666666666666667","0.416666666666667",18.7582493469644,5.29866539885918,"0.666666666666667","0.416666666666667",0.305907418644025,"0.988102970142096"
"4","frc2046",54.7762650034239,14.9330652827082,0.993855063326979,"0.75","0.666666666666667",30.3116720188116,6.71548289741511,"0.583333333333333","0.333333333333333",0.272619268250121,"1.57429520691308"
"5","frc2522",39.7786133675893,12.4465947570386,1.00772014442194,"0.75","0.666666666666667",19.9302585253032,4.84401085804025,"0.833333333333333","0.666666666666667",0.312896647301936,"0.850037178579388"
"6","frc2557",27.5495559839366,2.72378188568294,-0.026671418957507,"0","0",17.2186895290964,2.6141587560906,"0.583333333333333","0.583333333333333",0.0988684495412956,"0.505757975993703"
"7","frc2907",26.2264485522662,9.04616608702336,0.808213999527766,"0.583333333333333","0.583333333333333",12.8714111925514,2.14963305653634,"0.833333333333333","0.833333333333333",0.344925317242075,"0.846549405515175"
"8","frc2929",9.48667400806762,1.98261732525405,-0.167179612476036,"0","0",3.88115185666026,0.550790312084514,"0.5","0.333333333333333",0.208989717952572,"-0.331056670165416"
"9","frc2930",50.122764970043,13.9649103737301,1.30546658945832,"0.583333333333333","0.5",25.3096681977864,6.29630364640957,"0.666666666666667","0.583333333333333",0.278614126377037,"1.44153184795189"
"10","frc3049",21.754513122646,3.82107756122067,0.930295549285184,"0","0",12.9741546284832,4.38240360297583,"0.166666666666667","0.0833333333333333",0.175645280575965,"0.452986043554651"
"11","frc3218",56.1708790693116,15.4875543489639,1.30026608317999,"0.583333333333333","0.583333333333333",29.361471559441,7.58910854553627,"0.833333333333333","0.666666666666667",0.275722128718213,"1.77456517012442"
"12","frc3219",11.1076920466632,1.93309153464262,0.280251872326769,"0","0",8.13322651471803,1.99634646854982,"0.0833333333333333","0.0833333333333333",0.174031790449513,"-0.189148348289828"
"13","frc3393",2.92159673198036,1.25456512570837,0.289011275602777,"0","0",0.750019319548821,0.175237946089656,"0.166666666666667","0.0833333333333333",0.429410778009045,"-0.411807994666898"
"14","frc3588",20.68963868342,2.93998606924862,0.364446779319013,"0","0",8.64484055532404,2.51962618956043,"0.333333333333333","0.0833333333333333",0.142099439929061,"0.673014431248393"
"15","frc3663",45.6186581985558,8.84226063239195,0.755071034370918,"0.916666666666667","0.833333333333333",22.3202112471853,7.12694650978689,"0.666666666666667","0.583333333333333",0.193829914810425,"1.62147932178803"
"16","frc3786",6.25559785990017,-0.472822298525995,-0.133667430687305,"0","0",6.49658041689498,1.39005170080735,"0.833333333333333","0.5",-0.0755838704973181,"-0.0672851656269456"
"17","frc4469",22.5112772944011,7.26913605890262,0.924344672248131,"0","0",11.3061714963881,3.71871129075235,"0.5","0.416666666666667",0.322910866577552,"0.470198887980315"
"18","frc4579",19.7918020138264,3.55945882073333,-0.14958516532929,"0","0",10.2956580764491,2.01950423486015,"0.166666666666667","0.0833333333333333",0.179845110528425,"0.273264911090395"
"19","frc4681",15.3884958678012,1.91426174343744,0.376585851371121,"0","0",10.5008379078394,2.27629287820895,"0.666666666666667","0.583333333333333",0.124395636836919,"0.364961496778591"
"20","frc4918",22.3193813260227,4.39720712243273,0.0890392994296888,"0.333333333333333","0.25",13.6024941259577,2.77074176083916,"0.833333333333333","0.75",0.197012948441628,"0.849499059746556"
"21","frc5588",28.1461850667671,12.5521510429503,0.873888020132346,"0.666666666666667","0.166666666666667",15.1042155320863,3.29366023797238,"1","0.833333333333333",0.445962783701402,"0.561985135473021"
"22","frc568",15.9704071827937,0.129999759168298,-0.182888128399332,"0","0",15.8298702195786,2.7442695990701,"0.5","0.5",0.00814004036843579,"0.0684528212060453"
"23","frc5683",13.972854112328,3.1147133280601,-0.0719300797796382,"0","0",10.9540028570611,0.341410559003156,"0.666666666666667","0.583333333333333",0.222911747522795,"0.335037632125097"
"24","frc5937",32.5012761557997,9.20432227722383,1.06219918932849,"0.166666666666667","0",16.748156469858,3.0919367899579,"0.416666666666667","0.25",0.28319879604424,"0.570068635146269"
"25","frc6350",14.0604332073262,0.963848672605044,-0.0111263094832877,"0","0",13.9999336449003,2.29165233645399,"0.666666666666667","0.583333333333333",0.068550425039737,"0.26342098119484"
"26","frc8302",9.32929868167587,4.18720933269386,0.247556921392271,"0","0",2.44350279757035,2.07884749679274,"0.5","0.166666666666667",0.448823590664769,"-0.605627590803912"
"27","frc8303",14.0434564856232,2.83315921419152,0.224849768736574,"0","0",9.36900096325281,1.36485683640431,"0.75","0.5",0.201742300201658,"0.343316415179217"
"28","frc8386",15.3713422246908,2.08996727079996,0.41642196875218,"0","0",12.0559277083348,1.18920926476873,"0.333333333333333","0.25",0.135965177292252,"0.582017306857245"
"29","frc8896",8.2104768648178,2.83769436225062,0.15291827446744,"0","0",4.24239422275051,0.566283525733663,"0.25","0.25",0.345618702661504,"-0.103791134531524"
"30","frc9023",22.3951303053293,4.36165723058592,0.768798210414406,"0","0",12.3887616937649,3.21611380917717,"0.666666666666667","0.416666666666667",0.194759180729035,"0.55428511697935"
