"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","red","frc4918","frc8386","frc2929","44","0","8","None","NotLevel","4","26","Docked","Level","3"
"2","8","blue","frc3786","frc2929","frc8896","11","0","3","None","Level","6","8","Park","NotLevel","0"
"3","13","red","frc2929","frc948","frc568","28","0","3","None","Level","10","20","Docked","NotLevel","0"
"4","17","red","frc5937","frc2929","frc3393","25","6","9","None","Level","5","11","Park","NotLevel","0"
"5","22","blue","frc2929","frc3588","frc1983","71","4","22","None","Level","16","22","Park","NotLevel","0"
"6","29","red","frc8302","frc4681","frc2929","44","3","6","None","Level","10","18","Docked","NotLevel","0"
"7","34","blue","frc1778","frc4469","frc2929","109","7","28","None","Level","27","41","None","Level","2"
"8","40","red","frc2930","frc2929","frc2907","59","3","21","None","Level","8","38","Docked","Level","1"
"9","47","red","frc2929","frc6350","frc3218","77","6","18","None","Level","34","54","Docked","Level","1"
"10","52","blue","frc9023","frc2929","frc3049","40","4","4","None","Level","25","31","Park","NotLevel","0"
"11","55","blue","frc2929","frc8303","frc2046","98","3","18","None","Level","38","60","Docked","Level","1"
"12","59","blue","frc1294","frc2522","frc2929","88","6","24","None","Level","14","44","Park","Level","1"
