"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc4327","frc2830","frc2451","118","13","30","Docked","NotLevel","43","63","Docked","Level","3"
"2","10","red","frc7460","frc2451","frc2022","108","9","15","None","NotLevel","48","78","Docked","Level","3"
"3","19","red","frc806","frc3352","frc2451","82","6","24","Docked","Level","40","48","Docked","NotLevel","2"
"4","24","red","frc3110","frc8029","frc2451","82","9","23","Docked","NotLevel","29","49","Docked","Level","1"
"5","31","red","frc2451","frc3695","frc930","133","16","30","Docked","NotLevel","56","78","Docked","Level","4"
"6","40","blue","frc2451","frc1625","frc6651","106","16","22","None","NotLevel","44","64","None","Level","3"
"7","51","blue","frc3067","frc2451","frc3734","132","16","25","None","NotLevel","47","77","Docked","Level","3"
"8","57","blue","frc2358","frc8096","frc2451","111","6","17","Docked","NotLevel","54","74","Docked","Level","4"
"9","62","blue","frc1781","frc2451","frc5934","133","15","21","None","NotLevel","52","82","Docked","Level","4"
"10","74","blue","frc2451","frc3061","frc2506","122","16","37","None","Level","38","60","Docked","Level","2"
"11","79","blue","frc2451","frc5822","frc111","123","15","33","Docked","Level","48","70","Docked","Level","4"
