"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","8","blue","frc9082","frc7560","frc4327","28","0","0","None","Level","22","28","Docked","NotLevel","2"
"2","13","blue","frc1739","frc9082","frc3352","66","0","11","Docked","NotLevel","28","50","None","Level","3"
"3","19","blue","frc3110","frc3390","frc9082","55","6","18","Docked","Level","12","32","Park","Level","1"
"4","25","red","frc806","frc9082","frc5822","35","3","18","Docked","Level","15","17","None","Level","0"
"5","35","red","frc9082","frc4702","frc6651","53","4","22","Docked","Level","16","16","Park","NotLevel","0"
"6","42","blue","frc2022","frc9082","frc2358","52","3","15","None","Level","5","17","Park","Level","0"
"7","47","red","frc3061","frc379","frc9082","76","10","28","None","Level","16","38","Docked","Level","3"
"8","55","red","frc4787","frc9082","frc2830","58","6","27","Docked","Level","22","26","Docked","NotLevel","0"
"9","63","red","frc5148","frc5125","frc9082","55","0","15","Docked","Level","15","35","Docked","Level","1"
"10","72","blue","frc9082","frc3067","frc5934","72","9","27","Docked","Level","25","25","None","NotLevel","0"
"11","78","blue","frc8122","frc8029","frc9082","113","9","24","Docked","Level","37","59","Park","Level","3"
