"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","red","frc2882","frc8625","frc7616","62","0","15","Docked","Level","25","47","Docked","Level","3"
"2","10","red","frc7115","frc5070","frc7616","58","0","12","Docked","Level","11","31","Docked","Level","1"
"3","17","blue","frc231","frc7312","frc7616","46","4","19","None","Level","10","22","Docked","Level","0"
"4","21","blue","frc7616","frc7091","frc3735","73","3","21","Docked","Level","12","42","Docked","Level","1"
"5","29","red","frc2966","frc7616","frc5923","93","10","28","Docked","Level","42","50","Docked","NotLevel","0"
"6","33","red","frc7616","frc5261","frc8598","72","0","18","Docked","Level","17","39","Docked","Level","3"
"7","38","red","frc3834","frc7616","frc9137","77","3","21","Docked","Level","19","41","Park","Level","3"
"8","42","blue","frc7616","frc4219","frc118","99","0","17","None","NotLevel","42","62","Docked","Level","2"
"9","47","blue","frc9081","frc324","frc7616","57","6","6","None","NotLevel","21","41","Docked","Level","2"
"10","54","red","frc4587","frc7616","frc9181","84","6","24","Docked","Level","23","45","Docked","Level","3"
"11","58","blue","frc8392","frc7616","frc8879","74","0","21","None","Level","18","38","Docked","Level","3"
"12","65","blue","frc7616","frc9307","frc2969","68","0","18","Docked","Level","23","45","Docked","Level","1"
