"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","blue","frc118","frc8879","frc231","143","13","34","None","Level","47","69","Docked","Level","4"
"2","11","red","frc231","frc8144","frc5908","64","4","10","None","Level","14","34","Docked","Level","0"
"3","17","blue","frc231","frc7312","frc7616","46","4","19","Docked","Level","10","22","Docked","Level","0"
"4","21","red","frc6357","frc231","frc4587","96","14","32","Docked","Level","27","49","Docked","Level","3"
"5","25","blue","frc231","frc5427","frc418","70","10","28","None","Level","12","32","Park","Level","1"
"6","32","blue","frc9307","frc324","frc231","100","10","25","None","Level","35","55","Docked","Level","4"
"7","36","red","frc231","frc2969","frc7691","92","0","21","Docked","Level","24","46","Docked","Level","1"
"8","43","red","frc2882","frc231","frc5070","65","3","21","Docked","Level","21","29","Park","NotLevel","2"
"9","51","blue","frc9181","frc4639","frc231","109","13","34","Docked","Level","23","45","Docked","Level","3"
"10","56","red","frc9051","frc231","frc7091","56","4","15","Docked","NotLevel","16","36","Docked","Level","1"
"11","60","red","frc2966","frc231","frc8625","100","10","31","Docked","Level","25","47","Docked","Level","3"
"12","65","red","frc4219","frc8598","frc231","101","11","32","Docked","Level","27","49","Docked","Level","4"
