"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","blue","frc8598","frc7691","frc7312","44","0","3","None","Level","16","36","Docked","Level","0"
"2","10","blue","frc3735","frc5261","frc7691","67","6","9","None","Level","20","28","Docked","NotLevel","2"
"3","15","blue","frc6357","frc7691","frc4639","84","3","21","None","Level","16","38","Docked","Level","3"
"4","22","red","frc7691","frc9081","frc418","82","6","27","None","Level","28","50","Docked","Level","3"
"5","28","red","frc9137","frc4219","frc7691","83","4","25","None","Level","31","53","Docked","Level","3"
"6","31","blue","frc7691","frc9051","frc2882","56","0","18","Docked","Level","18","38","None","Level","1"
"7","36","red","frc231","frc2969","frc7691","92","0","21","None","Level","24","46","Docked","Level","1"
"8","45","red","frc8144","frc7691","frc9181","65","6","21","Docked","Level","24","34","Docked","Level","2"
"9","48","red","frc7691","frc3834","frc118","97","9","30","None","Level","32","52","Docked","Level","3"
"10","53","red","frc324","frc7691","frc5923","102","12","18","None","NotLevel","46","54","Docked","NotLevel","2"
"11","57","blue","frc2966","frc5427","frc7691","105","12","30","Docked","Level","38","60","Docked","Level","3"
"12","68","blue","frc7691","frc5070","frc5682","53","3","15","Docked","Level","13","33","Docked","Level","1"
