"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","7","blue","frc2367","frc6662","frc9114","37","0","6","None","Level","19","31","Park","Level","0"
"2","15","blue","frc2551","frc199","frc9114","80","3","6","None","NotLevel","34","54","None","Level","2"
"3","23","red","frc9114","frc7528","frc1072","87","6","21","None","Level","24","46","Docked","Level","3"
"4","28","blue","frc9114","frc3598","frc701","51","7","22","None","Level","10","24","None","NotLevel","2"
"5","33","red","frc254","frc9114","frc6981","103","15","30","None","Level","31","53","Docked","Level","4"
"6","39","blue","frc253","frc9114","frc4643","33","6","12","None","Level","9","21","Docked","Level","0"
"7","47","red","frc2141","frc9114","frc1662","49","3","18","None","Level","6","26","None","Level","1"
"8","60","red","frc2204","frc751","frc9114","62","9","9","None","NotLevel","23","43","Park","Level","0"
"9","69","blue","frc2489","frc6941","frc9114","72","6","21","None","Level","21","41","None","Level","1"
"10","74","red","frc9114","frc7401","frc4159","54","4","12","None","NotLevel","15","37","Docked","Level","1"
