"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","red","frc701","frc253","frc3501","59","11","29","Docked","Level","5","25","None","Level","1"
"2","12","blue","frc7686","frc5458","frc3501","63","3","15","None","Level","8","28","Docked","Level","1"
"3","19","red","frc6662","frc5700","frc3501","105","6","21","None","Level","24","54","Docked","Level","3"
"4","24","blue","frc2637","frc3501","frc6981","66","3","14","Docked","NotLevel","12","42","Docked","Level","1"
"5","32","blue","frc6619","frc3501","frc2551","79","9","23","Docked","NotLevel","21","51","Docked","Level","3"
"6","39","red","frc4135","frc3501","frc2035","93","4","22","Docked","Level","16","36","Docked","Level","3"
"7","52","blue","frc7137","frc3501","frc199","73","9","15","None","Level","18","48","Docked","Level","1"
"8","59","blue","frc3501","frc5419","frc8091","94","3","21","None","Level","31","53","None","Level","3"
"9","66","blue","frc3501","frc2204","frc766","100","9","27","Docked","Level","26","48","Docked","Level","4"
"10","72","red","frc3501","frc1458","frc5274","76","10","28","None","Level","16","38","Docked","Level","1"
