"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc3598","frc2035","frc5700","77","3","18","Docked","Level","14","24","Docked","Level","0"
"2","10","red","frc3598","frc2204","frc4135","73","10","25","Docked","Level","26","48","Docked","Level","1"
"3","17","red","frc3598","frc7667","frc6941","85","20","38","Docked","Level","21","27","Docked","NotLevel","0"
"4","28","blue","frc9114","frc3598","frc701","51","7","22","Docked","Level","10","24","None","NotLevel","2"
"5","36","red","frc751","frc2367","frc3598","85","7","25","Docked","Level","18","40","Park","Level","1"
"6","42","red","frc3598","frc766","frc2141","59","3","9","None","Level","26","40","Docked","Level","0"
"7","50","blue","frc4159","frc1458","frc3598","86","12","23","Docked","NotLevel","26","48","Docked","Level","1"
"8","61","blue","frc7528","frc3598","frc253","55","9","24","Docked","Level","20","26","Docked","NotLevel","0"
"9","66","red","frc3598","frc199","frc8091","58","0","3","None","Level","18","40","Docked","Level","0"
"10","71","blue","frc6981","frc3598","frc3189","66","12","24","Docked","Level","15","37","None","Level","3"
"11","77","blue","frc1280","frc1072","frc3598","99","12","30","None","Level","35","49","Park","NotLevel","2"
