"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","8","red","frc426","frc5123","frc2601","81","6","21","Docked","Level","33","45","Docked","Level","2"
"2","15","blue","frc4012","frc8570","frc2601","103","10","28","Docked","Level","43","65","Docked","Level","3"
"3","25","red","frc2601","frc8739","frc1880","126","9","27","Docked","Level","40","62","Docked","Level","3"
"4","30","red","frc354","frc2601","frc335","115","10","24","Docked","NotLevel","44","64","Docked","Level","3"
"5","42","blue","frc2601","frc7718","frc7840","81","9","27","Docked","Level","33","39","Docked","NotLevel","0"
"6","50","red","frc7272","frc2601","frc7668","93","10","28","Docked","Level","33","55","Docked","Level","1"
"7","56","blue","frc1601","frc2601","frc743","83","6","21","Docked","Level","30","52","Docked","Level","3"
"8","63","red","frc640","frc5298","frc2601","108","12","30","Docked","Level","41","63","Docked","Level","1"
"9","75","red","frc6880","frc369","frc2601","122","12","30","Docked","Level","52","72","Docked","Level","4"
"10","81","blue","frc2601","frc9295","frc694","138","13","34","Docked","Level","54","74","Docked","Level","4"
