"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","red","frc743","frc694","frc6880","95","6","21","None","Level","34","54","Docked","Level","3"
"2","10","red","frc6590","frc743","frc1796","89","12","30","None","Level","29","49","Docked","Level","3"
"3","23","blue","frc6636","frc743","frc5123","30","0","0","None","Level","8","30","Park","Level","0"
"4","31","red","frc743","frc5421","frc7272","34","0","3","None","Level","9","31","Park","Level","0"
"5","38","red","frc3760","frc7668","frc743","30","4","7","None","Level","2","6","None","Level","2"
"6","45","blue","frc743","frc5298","frc334","42","4","15","None","NotLevel","16","22","None","NotLevel","0"
"7","56","blue","frc1601","frc2601","frc743","83","6","21","None","Level","30","52","Docked","Level","3"
"8","61","red","frc9295","frc743","frc6806","58","6","12","None","NotLevel","19","31","Docked","Level","2"
"9","73","blue","frc2869","frc9030","frc743","77","4","10","None","Level","27","47","Park","Level","0"
"10","81","red","frc743","frc2344","frc8570","102","6","27","None","Level","33","55","Park","Level","1"
