"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","1","blue","frc7312","frc4192","frc3005","104","10","13","None","Level","56","66","Docked","NotLevel","1"
"2","8","blue","frc4192","frc8749","frc2714","78","9","24","None","Level","27","49","Docked","Level","1"
"3","16","blue","frc4192","frc5829","frc231","77","7","21","None","NotLevel","24","46","Docked","Level","1"
"4","22","blue","frc2881","frc4192","frc8573","92","6","14","None","NotLevel","44","58","Docked","NotLevel","1"
"5","28","red","frc2158","frc1745","frc4192","151","16","31","None","Level","58","80","Docked","Level","4"
"6","36","red","frc2687","frc4192","frc418","129","18","32","None","NotLevel","50","72","Docked","Level","2"
"7","41","blue","frc8370","frc9034","frc4192","94","16","28","None","Level","34","56","Docked","Level","1"
"8","48","red","frc148","frc7616","frc4192","122","12","27","None","Level","55","65","Docked","NotLevel","1"
"9","57","red","frc624","frc4192","frc5417","136","19","34","None","Level","47","77","Docked","Level","4"
"10","64","red","frc4192","frc3310","frc5261","114","17","32","None","Level","42","62","Docked","Level","4"
"11","70","blue","frc4192","frc4153","frc2583","78","7","10","None","Level","28","58","Docked","Level","1"
"12","77","red","frc2587","frc4206","frc4192","132","16","28","None","Level","47","69","Docked","Level","2"
