"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc7616","frc8576","frc9088","106","12","15","None","NotLevel","36","66","Docked","Level","3"
"2","10","blue","frc624","frc2587","frc8576","143","18","35","Docked","NotLevel","48","78","Docked","Level","4"
"3","19","red","frc8576","frc7312","frc1745","86","12","30","None","Level","24","46","Park","Level","1"
"4","23","blue","frc6357","frc8576","frc148","143","16","37","None","Level","59","81","Docked","Level","4"
"5","28","blue","frc8573","frc8576","frc5829","113","16","34","None","Level","45","59","Docked","NotLevel","1"
"6","40","blue","frc8576","frc5572","frc9105","131","16","34","None","Level","50","72","None","Level","4"
"7","45","red","frc8576","frc4153","frc4206","126","16","34","None","Level","45","67","Docked","Level","4"
"8","49","red","frc8576","frc2583","frc118","152","18","35","None","NotLevel","60","82","Docked","Level","4"
"9","54","red","frc4610","frc8858","frc8576","135","15","36","Docked","Level","44","74","Docked","Level","4"
"10","61","blue","frc8874","frc5417","frc8576","87","13","28","None","Level","24","44","Docked","Level","1"
"11","67","blue","frc7506","frc3005","frc8576","136","27","44","Docked","NotLevel","52","62","Park","NotLevel","1"
"12","79","red","frc5682","frc8576","frc2714","94","6","17","None","NotLevel","38","52","Docked","NotLevel","1"
