"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","red","frc3359","frc8622","frc2890","19","0","3","None","Level","7","11","Park","Level","2"
"2","8","red","frc1610","frc8622","frc8326","66","6","12","None","Level","24","44","Docked","Level","2"
"3","11","blue","frc4464","frc122","frc8622","48","3","14","None","NotLevel","9","29","Docked","Level","1"
"4","16","blue","frc8622","frc2068","frc617","45","3","6","None","Level","4","34","Docked","Level","2"
"5","24","red","frc7429","frc8622","frc2028","93","12","18","None","Level","35","65","Docked","Level","3"
"6","27","blue","frc1522","frc8622","frc4286","27","0","3","None","NotLevel","8","14","Docked","NotLevel","0"
"7","31","blue","frc3136","frc384","frc8622","88","15","30","None","Level","21","43","None","Level","3"
"8","35","red","frc8622","frc404","frc5954","34","6","9","None","NotLevel","11","25","Docked","Level","0"
"9","39","red","frc1793","frc1599","frc8622","47","6","17","None","NotLevel","18","20","Park","Level","0"
"10","48","red","frc8622","frc6189","frc2363","127","18","36","None","Level","46","66","Docked","Level","4"
"11","51","blue","frc8622","frc2912","frc539","26","3","3","None","Level","4","18","Docked","Level","0"
"12","55","blue","frc9214","frc5804","frc8622","88","9","27","None","Level","33","41","Docked","NotLevel","2"
