"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc1522","frc1599","frc6189","86","10","25","None","Level","26","56","Docked","Level","1"
"2","9","red","frc2912","frc6189","frc4286","30","4","7","None","Level","8","18","None","Level","0"
"3","14","blue","frc6189","frc4505","frc1610","71","14","20","None","Level","21","41","None","Level","2"
"4","18","blue","frc8326","frc6189","frc3359","59","0","6","None","Level","21","33","Docked","Level","2"
"5","23","red","frc4505","frc539","frc6189","57","6","9","None","Level","18","38","Docked","Level","0"
"6","29","blue","frc6194","frc5954","frc6189","90","12","18","None","NotLevel","27","57","Docked","Level","1"
"7","34","blue","frc6189","frc1793","frc1908","46","0","3","None","Level","14","28","Docked","Level","0"
"8","37","red","frc6189","frc122","frc2068","68","3","18","None","Level","18","40","Park","Level","3"
"9","40","blue","frc3136","frc617","frc6189","95","13","31","None","Level","22","44","Docked","Level","3"
"10","48","red","frc8622","frc6189","frc2363","127","18","36","None","Level","46","66","None","Level","4"
"11","51","red","frc5804","frc6189","frc384","124","12","30","None","Level","52","74","None","Level","3"
"12","55","red","frc6189","frc3359","frc404","63","7","13","None","NotLevel","25","35","Docked","NotLevel","0"
