"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","5","red","frc3359","frc8622","frc2890","19","0","3","None","Level","7","11","Park","Level","2"
"2","8","blue","frc3359","frc1793","frc5954","35","0","6","None","Level","7","29","Docked","Level","0"
"3","13","blue","frc384","frc2363","frc3359","109","6","20","None","NotLevel","55","69","Park","NotLevel","3"
"4","18","blue","frc8326","frc6189","frc3359","59","0","6","None","Level","21","33","Docked","Level","2"
"5","24","blue","frc6194","frc3359","frc122","70","10","24","None","NotLevel","19","41","Docked","Level","1"
"6","28","red","frc9214","frc7429","frc3359","27","4","13","None","Level","4","14","Park","Level","0"
"7","31","red","frc539","frc1610","frc3359","66","6","21","None","Level","18","40","Park","Level","1"
"8","37","blue","frc3359","frc4464","frc7429","46","7","10","None","Level","11","31","Docked","Level","0"
"9","41","red","frc2912","frc3359","frc2998","19","4","7","None","Level","6","12","Park","NotLevel","0"
"10","47","blue","frc3359","frc4286","frc539","45","0","3","None","Level","23","37","Docked","Level","0"
"11","52","red","frc1610","frc3359","frc2068","33","3","6","None","NotLevel","13","27","Park","Level","0"
"12","55","red","frc6189","frc3359","frc404","63","7","13","None","NotLevel","25","35","Docked","NotLevel","0"
