"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","3","red","frc2998","frc384","frc617","59","3","3","None","Level","16","26","Park","NotLevel","2"
"2","10","red","frc2998","frc2890","frc1522","13","0","0","None","NotLevel","0","8","None","NotLevel","0"
"3","14","red","frc539","frc2998","frc1599","62","3","18","None","Level","27","39","None","Level","0"
"4","17","red","frc5804","frc2998","frc2363","116","9","27","None","Level","57","69","Park","NotLevel","3"
"5","20","blue","frc2998","frc5954","frc4505","39","3","6","None","NotLevel","13","33","Park","Level","2"
"6","25","blue","frc404","frc2998","frc1610","57","0","3","None","NotLevel","29","39","None","Level","2"
"7","30","blue","frc122","frc2998","frc8326","55","4","10","None","Level","13","35","Park","Level","1"
"8","35","blue","frc2998","frc2028","frc3136","82","9","12","None","NotLevel","45","55","None","NotLevel","2"
"9","41","red","frc2912","frc3359","frc2998","19","4","7","None","Level","6","12","Park","NotLevel","0"
"10","44","red","frc4286","frc8326","frc2998","66","0","3","None","Level","23","43","None","Level","2"
"11","50","red","frc4286","frc4464","frc2998","25","0","3","None","Level","8","12","None","Level","0"
"12","57","blue","frc384","frc1908","frc2998","98","12","27","None","Level","36","56","Park","Level","3"
