"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","red","frc6897","frc5401","frc8117","90","6","12","None","Level","36","58","Docked","Level","0"
"2","16","red","frc103","frc6897","frc4373","149","15","24","None","Level","60","90","Docked","Level","4"
"3","25","blue","frc3637","frc6897","frc11","122","18","39","None","Level","50","58","Docked","NotLevel","3"
"4","32","blue","frc203","frc4361","frc6897","138","18","39","None","Level","42","64","Park","Level","4"
"5","42","blue","frc708","frc6897","frc321","94","15","30","None","Level","37","49","Docked","Level","0"
"6","52","red","frc2539","frc1812","frc6897","156","21","42","None","Level","57","79","Docked","Level","4"
"7","61","red","frc2590","frc341","frc6897","145","21","35","Docked","NotLevel","58","80","None","Level","4"
"8","77","red","frc303","frc555","frc6897","86","15","29","None","NotLevel","12","32","Park","Level","1"
"9","86","blue","frc6897","frc25","frc6921","126","6","27","None","Level","52","74","Docked","Level","3"
"10","93","red","frc9014","frc6897","frc5666","62","6","21","None","Level","27","31","Docked","NotLevel","0"
"11","106","blue","frc6897","frc1807","frc1089","137","9","15","None","Level","62","92","Docked","Level","2"
"12","114","blue","frc6897","frc1403","frc484","145","18","36","None","Level","59","79","Park","Level","4"
