"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","7","red","frc321","frc3637","frc1403","132","15","33","Docked","Level","47","69","Park","Level","2"
"2","15","blue","frc321","frc1712","frc9027","113","18","36","Docked","Level","35","55","None","Level","1"
"3","23","blue","frc1640","frc3314","frc321","146","24","42","Docked","Level","59","69","Docked","NotLevel","3"
"4","32","red","frc321","frc223","frc365","136","18","33","Docked","Level","51","73","Docked","Level","2"
"5","42","blue","frc708","frc6897","frc321","94","15","30","Docked","Level","37","49","None","Level","0"
"6","53","red","frc7045","frc341","frc321","150","21","39","Docked","Level","59","81","Park","Level","4"
"7","69","red","frc1923","frc321","frc9014","106","15","36","None","Level","25","55","Docked","Level","3"
"8","79","red","frc6921","frc486","frc321","112","13","31","Docked","Level","42","46","Docked","NotLevel","1"
"9","90","blue","frc222","frc321","frc6945","92","12","21","None","Level","34","56","Park","Level","0"
"10","100","blue","frc4342","frc321","frc2590","156","21","42","None","Level","57","79","None","Level","4"
"11","108","blue","frc321","frc103","frc1812","151","18","39","None","Level","45","75","Docked","Level","4"
"12","118","red","frc1676","frc321","frc2495","136","22","36","None","NotLevel","53","75","Docked","Level","4"
