"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","red","frc342","frc4533","frc6341","128","18","39","None","Level","42","64","Docked","Level","2"
"2","15","red","frc4533","frc2815","frc832","89","12","27","None","Level","25","47","Docked","Level","3"
"3","20","blue","frc3490","frc6340","frc4533","116","12","33","None","Level","36","58","Docked","Level","1"
"4","31","blue","frc4533","frc1261","frc5109","92","0","14","None","NotLevel","43","63","Park","Level","3"
"5","36","blue","frc4533","frc1648","frc4509","101","15","26","None","NotLevel","38","60","Park","Level","1"
"6","44","red","frc4451","frc281","frc4533","107","9","12","None","NotLevel","62","70","Docked","NotLevel","1"
"7","53","red","frc5293","frc4189","frc4533","125","10","28","None","Level","50","72","Docked","Level","4"
"8","60","red","frc8865","frc4533","frc4516","96","18","29","None","NotLevel","37","47","Docked","NotLevel","1"
"9","73","blue","frc2974","frc4533","frc1771","126","24","45","None","Level","39","61","Docked","Level","2"
"10","78","red","frc3489","frc4533","frc1746","111","15","33","None","Level","41","63","Docked","Level","1"
"11","89","blue","frc1102","frc4112","frc4533","138","18","29","Docked","NotLevel","57","79","Docked","Level","4"
"12","96","blue","frc4533","frc6829","frc6712","131","18","35","None","NotLevel","49","71","Park","Level","4"
