"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","6","blue","frc4189","frc8137","frc2974","140","12","33","None","Level","50","72","Docked","Level","4"
"2","13","red","frc5293","frc1287","frc8137","44","3","9","None","Level","8","30","Docked","Level","0"
"3","19","blue","frc3344","frc5109","frc8137","95","9","27","None","Level","31","53","Docked","Level","1"
"4","31","red","frc8137","frc5900","frc4112","76","9","23","None","NotLevel","16","38","Docked","Level","1"
"5","41","blue","frc4188","frc8137","frc3635","79","6","27","None","Level","20","42","Docked","Level","1"
"6","50","blue","frc8736","frc8137","frc8575","88","12","29","None","NotLevel","27","49","Docked","Level","1"
"7","58","red","frc8137","frc6919","frc6366","117","15","30","None","Level","45","67","Docked","Level","4"
"8","63","blue","frc9293","frc8137","frc281","107","12","33","None","Level","32","54","Park","Level","3"
"9","69","red","frc8137","frc9260","frc6023","52","12","18","None","NotLevel","14","34","Docked","Level","0"
"10","76","red","frc1414","frc8080","frc8137","111","6","24","None","Level","37","57","Docked","Level","1"
"11","92","blue","frc8137","frc4451","frc8866","104","12","33","None","Level","34","56","Docked","Level","1"
"12","99","red","frc6341","frc1311","frc8137","81","12","26","None","NotLevel","36","40","Docked","NotLevel","0"
