"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","red","frc9251","frc3538","frc1188","119","15","33","None","Level","49","61","Docked","NotLevel","3"
"2","9","red","frc9251","frc6096","frc5053","66","12","30","None","Level","9","31","Docked","Level","1"
"3","17","blue","frc5756","frc9251","frc9238","61","9","12","None","Level","14","44","Docked","Level","1"
"4","21","blue","frc3534","frc5525","frc9251","112","16","37","None","Level","30","60","Park","Level","3"
"5","28","blue","frc9251","frc5214","frc5612","86","12","18","None","NotLevel","23","53","None","Level","1"
"6","36","red","frc9251","frc7769","frc469","130","10","24","None","NotLevel","54","76","Docked","Level","4"
"7","44","red","frc5527","frc9251","frc9237","44","12","15","None","Level","17","29","Park","NotLevel","0"
"8","50","red","frc4851","frc9251","frc5660","74","15","24","None","NotLevel","25","35","Park","NotLevel","0"
"9","54","blue","frc5530","frc7192","frc9251","65","10","13","None","NotLevel","22","42","Docked","Level","0"
"10","61","blue","frc7211","frc7856","frc9251","75","15","18","None","Level","17","47","Docked","Level","1"
"11","66","blue","frc5642","frc1684","frc9251","117","15","29","None","NotLevel","29","51","Docked","Level","3"
"12","75","blue","frc910","frc9251","frc2337","111","21","35","None","NotLevel","46","56","Park","NotLevel","3"
