"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","2","blue","frc469","frc2591","frc9238","78","9","9","None","NotLevel","29","59","Docked","Level","1"
"2","7","red","frc5214","frc4851","frc469","111","12","27","Docked","Level","24","54","Docked","Level","3"
"3","15","red","frc4390","frc469","frc5612","93","3","21","Docked","Level","37","57","Docked","Level","1"
"4","24","blue","frc245","frc1188","frc469","123","18","39","None","Level","42","64","Docked","Level","4"
"5","32","blue","frc9203","frc469","frc3538","134","18","36","Docked","Level","41","63","Docked","Level","2"
"6","36","red","frc9251","frc7769","frc469","130","10","24","None","NotLevel","54","76","Docked","Level","4"
"7","40","red","frc6616","frc7856","frc469","64","6","21","Docked","Level","30","38","Docked","NotLevel","0"
"8","48","red","frc469","frc1684","frc2851","139","11","28","None","NotLevel","59","81","Park","Level","4"
"9","55","blue","frc469","frc5231","frc910","97","12","30","Docked","Level","38","52","Docked","NotLevel","2"
"10","62","red","frc9237","frc469","frc5525","104","16","31","Docked","Level","36","58","Docked","Level","1"
"11","70","red","frc469","frc217","frc5530","149","21","39","None","Level","51","73","Docked","Level","4"
"12","76","blue","frc6566","frc469","frc6548","90","13","28","None","Level","25","47","Docked","Level","1"
