"","match_number","alliance","team1","team2","team3","scores","auto_gpp","auto_p","auto_dock","auto_balance","tele_gpp","tele_p","tele_dock","tele_balance","rp"
"1","4","blue","frc116","frc2961","frc9235","53","9","15","None","Level","24","28","Docked","NotLevel","0"
"2","12","blue","frc1727","frc5243","frc116","105","12","18","None","NotLevel","40","62","None","Level","2"
"3","18","red","frc686","frc339","frc116","93","9","30","None","Level","23","43","Docked","Level","3"
"4","23","red","frc6882","frc3361","frc116","51","9","24","Docked","Level","14","22","None","NotLevel","0"
"5","33","red","frc612","frc116","frc8230","59","9","30","None","Level","17","29","Docked","Level","0"
"6","37","red","frc116","frc4472","frc620","81","12","27","None","Level","31","39","Docked","NotLevel","2"
"7","45","red","frc116","frc1719","frc3748","40","9","20","Docked","NotLevel","16","20","Docked","NotLevel","0"
"8","50","red","frc5115","frc116","frc7770","93","6","20","Docked","NotLevel","31","53","Docked","Level","3"
"9","54","blue","frc623","frc116","frc2849","71","10","28","None","Level","13","33","Docked","Level","1"
"10","63","blue","frc8726","frc8590","frc116","87","12","26","Docked","NotLevel","19","41","None","Level","1"
"11","68","blue","frc5841","frc116","frc4099","93","6","12","None","NotLevel","44","66","Docked","Level","2"
"12","76","blue","frc116","frc6504","frc8197","40","6","15","None","Level","15","25","None","Level","0"
